p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
H1F0	0	0.784191481023556	0.392	0.007	0	10	H1F0
UPB1	0	0.782167006133438	0.419	0.002	0	10	UPB1
LECT2	0	0.781577500870624	0.365	0	0	10	LECT2
ENHO	0	0.775812166450845	0.297	0.003	0	10	ENHO
C4BPA	0	0.773323348123749	0.392	0	0	10	C4BPA
DPYS	0	0.766281416897478	0.432	0	0	10	DPYS
SAA4	0	0.741101918045225	0.405	0	0	10	SAA4
SERPINF21	0	0.723741749966468	0.351	0.005	0	10	SERPINF2
RBP1	0	0.694992231908218	0.365	0	0	10	RBP1
HAO1	0	0.679269732334034	0.392	0	0	10	HAO1
ASS1	0	0.676688213860271	0.351	0.001	0	10	ASS1
PON1	0	0.676401986061401	0.432	0	0	10	PON1
TM4SF5	0	0.675690362771521	0.392	0	0	10	TM4SF5
MST1	0	0.673588023720048	0.338	0.005	0	10	MST1
TSPAN8	0	0.660727844752166	0.297	0	0	10	TSPAN8
TCEA3	0	0.650631488895798	0.419	0.008	0	10	TCEA3
HJV	0	0.640062915246553	0.297	0	0	10	HJV
FN1	0	0.629812990950092	0.351	0.001	0	10	FN1
GJB1	0	0.6167217780444	0.338	0	0	10	GJB1
SLC38A3	0	0.611589112274431	0.351	0	0	10	SLC38A3
TFPI1	0	0.608096899499291	0.311	0.004	0	10	TFPI
CYP27A1	0	0.607474208273469	0.338	0	0	10	CYP27A1
SERPINA11	0	0.602227147362782	0.311	0.001	0	10	SERPINA11
TDGF1	0	0.601411216523909	0.284	0	0	10	TDGF1
CP	0	0.600777291835787	0.297	0	0	10	CP
PPIC	0	0.600470384077211	0.297	0	0	10	PPIC
A1CF	0	0.578794252831669	0.351	0	0	10	A1CF
GOLT1A	0	0.573522124379971	0.351	0	0	10	GOLT1A
GNMT	0	0.571620270733599	0.297	0.003	0	10	GNMT
A2M	0	0.571185517874887	0.338	0.003	0	10	A2M
HPN	0	0.554463669810173	0.351	0.001	0	10	HPN
CFB	0	0.545313850198347	0.27	0	0	10	CFB
LRG1	0	0.540178971398558	0.324	0.002	0	10	LRG1
HMGCS2	0	0.534838251297116	0.284	0	0	10	HMGCS2
PRAP1	0	0.53342112731873	0.311	0	0	10	PRAP1
SERINC2	0	0.531056467210269	0.284	0.002	0	10	SERINC2
RGN	0	0.527396558509591	0.257	0	0	10	RGN
SGCE	0	0.517139559048504	0.351	0.006	0	10	SGCE
SELENBP1	0	0.510629845520172	0.284	0	0	10	SELENBP1
PAH	0	0.502527577333825	0.284	0	0	10	PAH
RBP5	0	0.498952165052018	0.257	0.002	0	10	RBP5
TSPAN6	0	0.492485150550647	0.324	0	0	10	TSPAN6
INHBE	0	0.481746948102108	0.257	0.001	0	10	INHBE
UBD	0	0.476235802441114	0.284	0	0	10	UBD
MAL2	0	0.470288446187373	0.27	0	0	10	MAL2
GRTP1	0	0.44764225656467	0.257	0.001	0	10	GRTP1
C8B	0	0.432514404477833	0.27	0	0	10	C8B
ANXA9	0	0.419720603811114	0.284	0.002	0	10	ANXA9
HGFAC	0	0.415312579072983	0.257	0	0	10	HGFAC
CHST13	0	0.409604238934001	0.27	0.001	0	10	CHST13
HAAO	0	0.407100474304635	0.284	0.001	0	10	HAAO
BHMT2	0	0.393998592454387	0.257	0	0	10	BHMT2
ACOX2	0	0.386952072215668	0.257	0	0	10	ACOX2
SLC39A5	0	0.377159606157452	0.257	0	0	10	SLC39A5
MARC1	0	0.328436916843946	0.257	0	0	10	MARC1
ALDH22	1.96225716959081e-306	1.1675581352697	0.622	0.019	4.21335859454539e-302	10	ALDH2
SERPINA12	5.40573973817997e-305	4.14580479275378	0.905	0.043	1.160720436582e-300	10	SERPINA1
PON3	7.50605597284643e-296	0.576397252842453	0.311	0.005	1.61170033848959e-291	10	PON3
TST	6.77603091485403e-294	1.13384121423682	0.568	0.017	1.45494935803746e-289	10	TST
FXYD1	3.22433567772287e-293	1.64073324090849	0.703	0.026	6.92329356720655e-289	10	FXYD1
SLC9A3R2	5.32842877043244e-290	0.843082839450352	0.486	0.012	1.14412022558725e-285	10	SLC9A3R2
CLU	1.12263000803485e-273	2.53143279633982	0.811	0.038	2.41051115325244e-269	10	CLU
LEAP2	1.86049475697717e-266	1.40116345435966	0.608	0.021	3.99485434218137e-262	10	LEAP2
PDZK1	2.02689093286512e-261	0.682736641023639	0.392	0.009	4.35214021104799e-257	10	PDZK1
GGH1	2.57838945537891e-253	1.29953319125257	0.581	0.02	5.5363178385896e-249	10	GGH
RIDA	1.88389530884462e-245	1.025993733591	0.608	0.023	4.04510000715116e-241	10	RIDA
SORD	5.90213048699497e-241	0.79479261448623	0.446	0.012	1.26730545816756e-236	10	SORD
ALDH7A1	6.02427775330696e-238	0.454896979700734	0.284	0.005	1.29353291919007e-233	10	ALDH7A1
FAM213A	1.14373946158511e-228	0.838695456954471	0.486	0.015	2.45583737191554e-224	10	FAM213A
MDK	2.0899533947876e-228	1.13053480247339	0.392	0.01	4.48754792928794e-224	10	MDK
PEG10	1.43332421769268e-212	1.19108480158785	0.432	0.013	3.07763376022972e-208	10	PEG10
TFR2	8.68532324596138e-209	0.403623212585915	0.297	0.006	1.86491260737283e-204	10	TFR2
CDO11	4.76890992094622e-199	0.861948083190914	0.5	0.018	1.02398033822557e-194	10	CDO1
C1orf53	1.54164741556657e-192	0.444528604195526	0.257	0.005	3.31022533070453e-188	10	C1orf53
PXMP2	5.80197937110894e-191	0.991840644395572	0.568	0.025	1.24580101056451e-186	10	PXMP2
BEX3	1.55598942529981e-188	1.44974201087393	0.662	0.036	3.34102049400376e-184	10	BEX3
NR2F6	1.04856037540356e-187	0.576154053443401	0.351	0.01	2.25146883806653e-183	10	NR2F6
FMO5	7.10803494697064e-185	0.511443890943597	0.284	0.006	1.52623726381354e-180	10	FMO5
NECTIN2	3.82056417089282e-179	0.443378914926635	0.324	0.009	8.20351538774106e-175	10	NECTIN2
IGFBP4	7.97018750632012e-168	0.865087289540568	0.514	0.023	1.71135866135706e-163	10	IGFBP4
ACAT1	6.38088844804139e-152	1.10619202514508	0.662	0.044	1.37010436756345e-147	10	ACAT1
GAMT	5.95915109864883e-136	1.58666365245793	0.689	0.055	1.27954892390188e-131	10	GAMT
BPHL	2.20854876413341e-132	0.527964900920115	0.378	0.016	4.74219590634725e-128	10	BPHL
TM7SF2	1.96233190087731e-131	0.914170221507041	0.541	0.033	4.21351905756376e-127	10	TM7SF2
LRMDA	2.96292971521758e-127	0.458374072206124	0.284	0.009	6.36200268451519e-123	10	LRMDA
HNMT	2.3000458722352e-122	0.379818422089191	0.27	0.009	4.93865849686343e-118	10	HNMT
EFNA1	3.26673264732876e-114	0.504553831078387	0.27	0.009	7.01432834034431e-110	10	EFNA1
PCK2	4.24142599269458e-112	0.619631139320702	0.405	0.022	9.10718989151381e-108	10	PCK2
SCD	7.34487804260251e-111	1.06024316926078	0.473	0.03	1.57709221330761e-106	10	SCD
SLC37A4	1.07232237835564e-109	0.736195523936392	0.338	0.015	2.30249061080524e-105	10	SLC37A4
TMEM220	1.291240759932e-107	0.663806852853576	0.419	0.024	2.772552159726e-103	10	TMEM220
CD3022	2.78305086381693e-107	0.561811814576536	0.378	0.02	5.9757668147877e-103	10	CD302
TCEAL9	1.51591878508286e-106	0.581645337064812	0.324	0.014	3.25498081532993e-102	10	TCEAL9
LGALS3BP	4.97337653448313e-101	0.736398228753061	0.446	0.029	1.06788340948422e-96	10	LGALS3BP
MSRB2	4.60752570282418e-100	0.820113144975055	0.459	0.031	9.89327918910407e-96	10	MSRB2
SCCPDH1	5.56286790750152e-97	1.07951151026603	0.649	0.065	1.19445899709873e-92	10	SCCPDH
REEP6	1.30236932904829e-95	0.568666691597969	0.284	0.012	2.7964474233325e-91	10	REEP6
GALK1	8.56753398473643e-94	0.959266274866001	0.514	0.042	1.83962089720261e-89	10	GALK1
MGST22	4.43488951532407e-93	1.30029709528491	0.581	0.055	9.52259476730384e-89	10	MGST2
CYB5A	3.45110083595361e-91	2.36848572312378	0.865	0.14	7.41020371495959e-87	10	CYB5A
CD14	1.10952144252062e-90	0.547396785872746	0.257	0.011	2.38236444138028e-86	10	CD14
PGRMC1	6.87436018550362e-87	1.38115957788824	0.757	0.101	1.47606261903134e-82	10	PGRMC1
FAH	2.7950237470011e-86	0.496261907667153	0.311	0.016	6.00147498956077e-82	10	FAH
LAPTM4B	9.78508887721117e-85	0.739381252031326	0.378	0.024	2.10105428371478e-80	10	LAPTM4B
PPP1R16A	1.21430260621762e-84	0.76647060451298	0.419	0.03	2.60735055607047e-80	10	PPP1R16A
ALDH6A1	6.96271100845891e-84	0.494207081265772	0.338	0.02	1.4950333077363e-79	10	ALDH6A1
ANPEP1	3.1451974854997e-83	0.443731245199765	0.27	0.013	6.75336804086496e-79	10	ANPEP
CMTM8	9.7836008632216e-83	0.577068758735265	0.338	0.02	2.10073477735094e-78	10	CMTM8
GCSH	1.90257895551131e-81	0.754848905067585	0.459	0.037	4.08521753327388e-77	10	GCSH
QPRT	7.40818276821759e-80	0.587779175009662	0.351	0.023	1.59068500399168e-75	10	QPRT
PCBD11	2.73794149986766e-79	1.24945978680804	0.676	0.087	5.87890798851584e-75	10	PCBD1
PON2	4.13654333966749e-79	0.615120967167753	0.473	0.04	8.88198585893403e-75	10	PON2
CTSL1	1.29614224259905e-76	0.574950716934033	0.378	0.027	2.78307662330867e-72	10	CTSL
COPRS	3.0955005293459e-75	0.740509249984253	0.446	0.038	6.64665873661151e-71	10	COPRS
S100A13	8.36560062000592e-72	0.624966343924311	0.351	0.025	1.79626176512767e-67	10	S100A13
PAICS	7.75513768686887e-71	0.618844454878935	0.432	0.038	1.66518316412448e-66	10	PAICS
CDKN2A	1.48497426286582e-69	0.769620367368196	0.5	0.051	3.18853673722548e-65	10	CDKN2A
AAMDC	3.81454040075773e-69	0.591500366476868	0.405	0.034	8.19058114850699e-65	10	AAMDC
SMCO43	5.57599359381004e-69	0.660784259525021	0.419	0.037	1.19727734446289e-64	10	SMCO4
CST33	2.33805786123706e-68	0.779466398633274	0.811	0.13	5.02027783964822e-64	10	CST3
TPM1	6.7048107192742e-68	0.691210269009415	0.351	0.026	1.43965695764256e-63	10	TPM1
A1BG	7.76364147436344e-67	1.61124430493323	0.757	0.133	1.66700909737532e-62	10	A1BG
FCGRT3	1.85650559374057e-66	1.03748653986282	0.595	0.078	3.98628881087974e-62	10	FCGRT
MTHFS	2.65485194101198e-66	0.714620820560313	0.541	0.061	5.70049808774092e-62	10	MTHFS
UGDH	5.39062482544592e-63	0.608815632325181	0.338	0.026	1.15747496251975e-58	10	UGDH
ATF51	7.61871773358506e-63	1.91342618193348	0.689	0.119	1.63589107175538e-58	10	ATF5
PTMS2	1.73101286457167e-61	1.59026179508893	0.824	0.175	3.71683082280828e-57	10	PTMS
PCYT2	6.11402646793987e-61	0.571027996943759	0.405	0.038	1.31280376319605e-56	10	PCYT2
COA3	2.25811811836803e-59	0.82580988937546	0.635	0.092	4.84863122375984e-55	10	COA3
MTCH2	4.48318916381551e-55	0.896211544562804	0.554	0.079	9.62630377254466e-51	10	MTCH2
CBR1	5.6016743768917e-55	0.820685285867661	0.527	0.071	1.20279152220619e-50	10	CBR1
DNPH11	7.09938980938607e-55	1.10440813375832	0.581	0.091	1.52438097987138e-50	10	DNPH1
PRDX32	4.21471983378304e-53	0.84513694795729	0.581	0.089	9.04984642709895e-49	10	PRDX3
ETFB1	5.93793278819086e-52	1.43677852390107	0.797	0.203	1.27499292828034e-47	10	ETFB
FUOM1	8.51332492256485e-51	0.742534111968877	0.5	0.068	1.82798112737312e-46	10	FUOM
IFIT1	3.29646303430205e-50	0.468524922247793	0.311	0.027	7.07816542725335e-46	10	IFIT1
STARD10	7.88605597841892e-50	1.04664750594731	0.649	0.119	1.69329393968611e-45	10	STARD10
ECI2	5.31616932646669e-49	0.94385897584158	0.635	0.114	1.14148787777893e-44	10	ECI2
AKR1C3	1.06269055022175e-48	1.06458214895107	0.527	0.078	2.28180914943615e-44	10	AKR1C3
BRI33	1.5488909850685e-48	1.59775354370771	0.865	0.27	3.32577872313908e-44	10	BRI3
THOP1	2.74874550760012e-48	0.597058698752603	0.338	0.033	5.90210635391897e-44	10	THOP1
FBP1	4.04564201880479e-46	0.719178037462299	0.486	0.068	8.68680254277765e-42	10	FBP1
AIG1	7.37024403559888e-46	0.916067515696912	0.568	0.096	1.58253879932379e-41	10	AIG1
ECHS1	3.07125092749095e-45	1.24898130290909	0.743	0.187	6.59458999150858e-41	10	ECHS1
ADI1	6.83266230961505e-45	1.14279073350405	0.662	0.142	1.46710925112054e-40	10	ADI1
COL18A1	7.19211442840627e-45	0.378254743686302	0.27	0.023	1.54429081006739e-40	10	COL18A1
PECR	1.32955026103268e-44	0.465521369357457	0.324	0.032	2.85481032048937e-40	10	PECR
IGFBP2	2.0193529926289e-44	0.763468261989542	0.405	0.049	4.33595474577277e-40	10	IGFBP2
SPRYD4	1.13023098385934e-43	0.406911088274532	0.257	0.021	2.42683196854278e-39	10	SPRYD4
PHYH	1.39759290423507e-43	0.953175941698504	0.622	0.12	3.00091148397355e-39	10	PHYH
MPST	1.20619797033846e-42	1.06283057647852	0.676	0.147	2.58994828191075e-38	10	MPST
NDUFC1	2.39805080533666e-42	1.14871683538238	0.649	0.137	5.14909468921887e-38	10	NDUFC1
SIGMAR1	1.02058903419711e-41	0.556920209879249	0.405	0.052	2.19140877422803e-37	10	SIGMAR1
GRHPR	2.29295204231663e-41	0.881291385664609	0.635	0.13	4.92342662526227e-37	10	GRHPR
TMEM14C3	2.53227601181406e-41	0.870665032212713	0.595	0.117	5.43730305256715e-37	10	TMEM14C
TRIB3	1.1410715258596e-40	0.433691271233018	0.257	0.023	2.45010878032574e-36	10	TRIB3
UQCC2	2.06408094686712e-40	0.803729898025223	0.581	0.107	4.43199460911309e-36	10	UQCC2
IFITM32	6.74358030144273e-40	2.16497383155201	0.932	0.466	1.44798156232578e-35	10	IFITM3
CAMK2N1	1.04279041300254e-39	0.547888985454512	0.432	0.061	2.23907957479905e-35	10	CAMK2N1
DCXR1	2.14890039531824e-39	1.36060455464777	0.851	0.287	4.61411892882733e-35	10	DCXR
TMEM97	2.42346547130119e-38	0.491931455752749	0.284	0.029	5.20366505997791e-34	10	TMEM97
RCN1	3.48100841097977e-38	0.363007396512569	0.338	0.04	7.47442126005576e-34	10	RCN1
PEBP11	5.50451311996672e-38	1.65844122575401	0.878	0.416	1.18192905711925e-33	10	PEBP1
MPC21	1.47064039292736e-37	1.69083558336841	0.838	0.345	3.15775905169362e-33	10	MPC2
DHRS4L2	1.52916991468225e-37	0.64912126901405	0.473	0.077	3.28343364080573e-33	10	DHRS4L2
ECI11	1.69785124832875e-37	0.678720036220526	0.541	0.1	3.64562620041149e-33	10	ECI1
FTL2	6.25135187793677e-37	2.14449666114473	1	0.982	1.34229027523058e-32	10	FTL
LAMTOR21	1.41327871537642e-35	0.909738843961475	0.703	0.181	3.03459205765625e-31	10	LAMTOR2
SCOC	4.42833943474928e-35	0.53683371942679	0.392	0.057	9.50853043429365e-31	10	SCOC
ATP5PF1	5.8355823779599e-35	1.27393586786631	0.919	0.453	1.25301624819555e-30	10	ATP5PF
NAA20	1.00239918972667e-34	0.75401866262273	0.527	0.106	2.15235154018111e-30	10	NAA20
ACSL41	6.62236914899711e-34	0.77652186302996	0.392	0.061	1.42195510367266e-29	10	ACSL4
CES2	2.68466028109466e-33	0.330526110757271	0.257	0.027	5.76450255556646e-29	10	CES2
LSR	3.40930290423077e-33	0.687147473678259	0.405	0.065	7.3204551959643e-29	10	LSR
CISD3	5.93248320883894e-33	0.733097497230214	0.622	0.142	1.2738227946019e-28	10	CISD3
ANXA41	7.52847414058404e-33	0.970226461971325	0.486	0.092	1.6165139674662e-28	10	ANXA4
PSMG1	3.81354961057656e-32	0.482143373344576	0.338	0.047	8.18845372382998e-28	10	PSMG1
SDHC	1.78705139320645e-31	0.805450734618755	0.649	0.167	3.83715675149289e-27	10	SDHC
MBNL3	2.03097938037667e-31	0.363642252590903	0.284	0.034	4.36091892554479e-27	10	MBNL3
PRDX41	2.51666887575969e-31	0.715726423650073	0.527	0.108	5.4037914100312e-27	10	PRDX4
BNIP3	4.565738276586e-31	0.954947138708448	0.405	0.069	9.80355322748546e-27	10	BNIP3
NENF1	5.12953912146338e-31	0.891786705971154	0.595	0.147	1.10141464016062e-26	10	NENF
PSMB5	3.76901960271327e-30	0.682202537658628	0.459	0.09	8.09283889094594e-26	10	PSMB5
MRPL27	4.47461601224612e-30	0.740320220847013	0.5	0.105	9.60789550149488e-26	10	MRPL27
AFMID1	5.27444363674985e-30	0.405420353907348	0.257	0.03	1.13252853768293e-25	10	AFMID
TCEAL4	5.30028861029837e-30	0.641880179220231	0.419	0.075	1.13807797040327e-25	10	TCEAL4
FH	5.50514369884181e-30	0.573803969480036	0.338	0.051	1.18206445501531e-25	10	FH
IDH1	6.37050030395885e-30	0.458975836438556	0.297	0.039	1.36787382526604e-25	10	IDH1
NDUFC22	1.45661218275748e-29	1.25713047413902	0.811	0.343	3.12763767881687e-25	10	NDUFC2
HEBP1	1.50189005602229e-29	0.465017214551393	0.351	0.054	3.22485832829106e-25	10	HEBP1
TMEM205	2.50229929837722e-29	0.661107117789386	0.486	0.102	5.37293705347557e-25	10	TMEM205
MRPL14	2.86598959404467e-29	0.927856791469213	0.622	0.171	6.15385285633271e-25	10	MRPL14
SPATS2L2	5.06253976277649e-29	0.791592316784895	0.527	0.12	1.08702853786337e-24	10	SPATS2L
CRYL1	8.64109919047429e-29	0.665462186114719	0.378	0.065	1.85541681817864e-24	10	CRYL1
TXN3	1.76865856730323e-28	1.36892603053205	0.878	0.45	3.79766367571349e-24	10	TXN
CERS2	1.79137069619753e-28	0.770553046822111	0.554	0.135	3.84643115887533e-24	10	CERS2
ARPC1A	3.9655938559666e-28	0.54791486769337	0.392	0.068	8.51492312753147e-24	10	ARPC1A
SPINT22	4.40749280281589e-28	0.55413640021625	0.297	0.043	9.46376854620629e-24	10	SPINT2
SLC31A1	7.47045502080436e-28	0.371128554721034	0.284	0.038	1.60405610206711e-23	10	SLC31A1
NDUFB32	1.33479224557357e-27	0.755544272635467	0.635	0.173	2.86606590969557e-23	10	NDUFB3
PDLIM11	2.74659832969181e-27	0.719300703515195	0.514	0.118	5.89749593351426e-23	10	PDLIM1
ACAT21	2.88077381163362e-27	0.771413402891712	0.473	0.102	6.18559752833971e-23	10	ACAT2
PERP	3.87884004736141e-27	0.586715016109924	0.405	0.075	8.32864534969443e-23	10	PERP
FKBP22	2.44940681369072e-26	0.806671142568352	0.716	0.23	5.25936631035671e-22	10	FKBP2
HYI	2.78433577918979e-26	0.441365114940896	0.297	0.044	5.97852578507631e-22	10	HYI
GLRX5	3.83554795024789e-26	0.815833161920872	0.743	0.249	8.23568855877227e-22	10	GLRX5
TMEM9	6.6929386767048e-26	0.371389062312435	0.297	0.044	1.43710779266205e-21	10	TMEM9
MMAB	7.77302276747457e-26	0.433651862617633	0.297	0.045	1.66902344863214e-21	10	MMAB
DDT2	1.41479542076308e-25	1.17792541918853	0.851	0.425	3.03784872746248e-21	10	DDT
PRDX6	2.21918515074082e-25	0.99628288980635	0.932	0.524	4.76503435567068e-21	10	PRDX6
IFI62	2.74990920053694e-25	1.11546054153157	0.757	0.322	5.90460503539291e-21	10	IFI6
LPCAT3	2.90315981341362e-25	0.47630537157928	0.297	0.046	6.23366475136173e-21	10	LPCAT3
THEM6	3.61201391460333e-25	0.409493562729585	0.27	0.038	7.75571627743626e-21	10	THEM6
GOT1	4.51318294529596e-25	0.422619352588714	0.311	0.049	9.69070642013948e-21	10	GOT1
QDPR	7.16398802657727e-25	0.391685389628004	0.324	0.053	1.53825150906667e-20	10	QDPR
NDUFB12	7.47455360784039e-25	0.867305463780727	0.77	0.285	1.60493615067549e-20	10	NDUFB1
P4HB1	1.29427369151408e-24	0.985251966143102	0.865	0.453	2.77906447041902e-20	10	P4HB
ACOT13	1.33379799785363e-24	0.49644267221564	0.311	0.051	2.86393106099132e-20	10	ACOT13
TMEM14A1	1.36022483234083e-24	0.409217207403397	0.311	0.049	2.92067476000223e-20	10	TMEM14A
CD151	1.57245302568696e-24	0.59791128361366	0.5	0.117	3.37637113675504e-20	10	CD151
G0S22	1.60284658435857e-24	0.557763737038917	0.27	0.038	3.44163218593473e-20	10	G0S2
APP1	2.55474472625506e-24	0.398676066812131	0.27	0.04	5.48554787621486e-20	10	APP
HSDL21	3.46308998909065e-24	0.315185269101088	0.311	0.049	7.43594682457545e-20	10	HSDL2
GLUD1	4.21602612064845e-24	0.97938789005357	0.676	0.223	9.05265128625635e-20	10	GLUD1
NME42	7.02882443675157e-24	0.45376763384904	0.324	0.056	1.5092291830593e-19	10	NME4
UQCRQ1	1.19256796876211e-23	0.964391822452359	0.851	0.449	2.56068194252601e-19	10	UQCRQ
GLO11	3.17978833387485e-23	0.69080575216677	0.568	0.163	6.82764151049607e-19	10	GLO1
ATOX13	4.25318888244807e-23	0.789231133929248	0.608	0.186	9.13244716839249e-19	10	ATOX1
CMAS	6.50796700420801e-23	0.377662491629761	0.297	0.049	1.39739067514354e-18	10	CMAS
CHCHD104	6.80006104885841e-23	0.896638250184144	0.649	0.213	1.46010910841088e-18	10	CHCHD10
POLD21	7.75863487011097e-23	0.461240278906673	0.378	0.075	1.66593407931023e-18	10	POLD2
TMEM106C1	8.73001287578492e-23	0.724213170184308	0.446	0.103	1.87450836468854e-18	10	TMEM106C
PEMT	1.54213126144438e-22	0.392295526985977	0.27	0.042	3.31126424457337e-18	10	PEMT
SEC11C1	2.16534395977476e-22	1.06860808987305	0.703	0.292	4.64942655042836e-18	10	SEC11C
PDCD5	2.23112479366395e-22	0.872556347697974	0.608	0.195	4.79067115695524e-18	10	PDCD5
HSD17B4	2.23706978534702e-22	0.414739364414519	0.338	0.062	4.80343624309713e-18	10	HSD17B4
MRPS18A	2.50788367672286e-22	0.423373100169065	0.311	0.054	5.38492783065933e-18	10	MRPS18A
AGPAT2	2.81702737660656e-22	0.620577979882764	0.405	0.091	6.0487211830496e-18	10	AGPAT2
CAT3	3.57879548460382e-22	0.590672377921657	0.514	0.136	7.68438966454131e-18	10	CAT
BLVRB2	8.49566321161395e-22	0.610421657192372	0.541	0.149	1.82418880479775e-17	10	BLVRB
HINT21	9.02873081999054e-22	0.629057989233878	0.554	0.154	1.93864908166837e-17	10	HINT2
ERG28	1.09133512093121e-21	0.715208628392376	0.432	0.103	2.34331477166349e-17	10	ERG28
TCEAL8	1.34390492743821e-21	0.622098425378628	0.432	0.101	2.88563266019532e-17	10	TCEAL8
POLR2F	1.34695510008764e-21	0.718663573922364	0.649	0.216	2.89218199090819e-17	10	POLR2F
ETFRF1	2.7465822586169e-21	0.523816970914579	0.459	0.111	5.8974614257022e-17	10	ETFRF1
ACSL12	3.99130343526781e-21	0.315207073794765	0.297	0.051	8.57012673620704e-17	10	ACSL1
SEM12	1.22351251880435e-20	0.994162050937368	0.757	0.371	2.62712608037671e-16	10	SEM1
HINT15	1.86219344787598e-20	0.679646009905867	0.986	0.808	3.99850177127931e-16	10	HINT1
MRPL2	2.05837921884375e-20	0.397586857112934	0.378	0.08	4.4197518587013e-16	10	MRPL2
FDPS1	2.43914410340147e-20	1.07745654337087	0.635	0.239	5.23733021882364e-16	10	FDPS
NME12	2.84198346204527e-20	0.621301561290118	0.419	0.101	6.10230688970361e-16	10	NME1
ATP5PD1	2.98639462502459e-20	0.838446457602318	0.743	0.352	6.41238653885281e-16	10	ATP5PD
ERRFI1	4.86383171381094e-20	0.40922045531981	0.297	0.054	1.04436194558949e-15	10	ERRFI1
DBI2	5.01718130377352e-20	0.964773510206499	0.905	0.667	1.07728916954625e-15	10	DBI
COA4	5.12854219477452e-20	0.587010368541771	0.514	0.143	1.10120058006199e-15	10	COA4
ANAPC111	5.3762608435447e-20	0.991721212582655	0.743	0.333	1.15439072832592e-15	10	ANAPC11
COX5B1	5.39867173570717e-20	0.721492712962966	0.946	0.596	1.15920279509104e-15	10	COX5B
COA6	5.41329787856961e-20	0.552231490915952	0.432	0.105	1.16234332048647e-15	10	COA6
ATP5MC12	6.2849136927065e-20	0.697467821323368	0.649	0.226	1.34949666809794e-15	10	ATP5MC1
GTF2H5	9.24113446471889e-20	0.569771015111873	0.459	0.119	1.98425639226444e-15	10	GTF2H5
PRDX22	1.01228145997637e-19	0.847216149593594	0.703	0.291	2.17357075086127e-15	10	PRDX2
LAMP21	1.32210630503337e-19	0.443556447548456	0.432	0.106	2.83882665816765e-15	10	LAMP2
MRPL15	1.35969060250482e-19	0.326236811865852	0.27	0.047	2.91952766169835e-15	10	MRPL15
SLC39A3	1.49831528408896e-19	0.376005180534992	0.27	0.047	3.21718257799582e-15	10	SLC39A3
NAXE	1.79913789770787e-19	0.610538071637841	0.527	0.154	3.86310889395834e-15	10	NAXE
PEPD	2.67673605507907e-19	0.798803196152626	0.459	0.125	5.74748765746578e-15	10	PEPD
DUSP23	4.07939671906561e-19	0.507537402496248	0.419	0.104	8.75928063517767e-15	10	DUSP23
NIPSNAP1	5.93216839508805e-19	0.361950418004195	0.311	0.06	1.27375519779331e-14	10	NIPSNAP1
NDUFS62	6.58245693684261e-19	0.906883394132061	0.703	0.308	1.41338515347885e-14	10	NDUFS6
MGMT	7.00481299094557e-19	0.593161792856566	0.581	0.191	1.50407344541583e-14	10	MGMT
COX6C1	7.71840399566236e-19	0.840977302103513	0.946	0.712	1.65729570594862e-14	10	COX6C
MRPS26	7.78870865912004e-19	0.544911019024992	0.446	0.115	1.67239152328625e-14	10	MRPS26
HADH1	8.47590767429729e-19	0.291058411171023	0.27	0.048	1.81994689582511e-14	10	HADH
GSTO12	9.53337117112179e-19	0.892219474216914	0.581	0.214	2.04700545786327e-14	10	GSTO1
HACD3	9.68152616992737e-19	0.477193058448765	0.338	0.073	2.07881729920681e-14	10	HACD3
SQLE1	1.25986207928166e-18	0.597321168463439	0.473	0.132	2.70517585663358e-14	10	SQLE
EXOSC4	1.31520529815169e-18	0.381547130543924	0.297	0.056	2.82400881619131e-14	10	EXOSC4
LSM62	1.36631800401005e-18	0.518375111056457	0.486	0.134	2.93375801821038e-14	10	LSM6
MRPL24	1.40245005818833e-18	0.412076612233515	0.324	0.066	3.01134076494198e-14	10	MRPL24
POR	1.52509867080643e-18	0.618525797679316	0.405	0.104	3.27469186595557e-14	10	POR
AK3	1.63737789822483e-18	0.419380497854006	0.324	0.067	3.51577782306835e-14	10	AK3
AHCY	1.648944046555e-18	0.449722170188743	0.297	0.058	3.5406126567629e-14	10	AHCY
MRPL13	1.78592633073307e-18	0.484596356213216	0.392	0.094	3.83474101735005e-14	10	MRPL13
CLTA1	1.89350262738343e-18	0.81750549325385	0.676	0.274	4.06572884151771e-14	10	CLTA
CEBPA	3.69700466053251e-18	0.492944779234856	0.378	0.089	7.9382084070954e-14	10	CEBPA
